Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Variant SKU,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Alt Text,SEO Title,SEO Description,Cost per item
dr-reju-all-advanced-retino-mela-serum-30ml,Dr. Reju-All Advanced Retino-Mela Serum (30ml),"<p><strong>The Skin Boutique Curates: Dr. Reju-All Advanced Retino-Mela Serum (30ml)</strong></p>
<p>Experience the best of K-Beauty with Dr. Reju-All Advanced Retino-Mela Serum (30ml) by Dr. Reju-All — a premium formula crafted to transform your skincare routine.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Dr. Reju-All,Serum,"kbeauty, Dr. Reju-All, Serum",TRUE,KY-10121,1611.85,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Dr._Reju-All_Advanced_Retino-Mela_Serum.png?v=1771612886,Dr. Reju-All - Dr. Reju-All Advanced Retino-Mela Serum (30ml),Dr. Reju-All Advanced Retino-Mela Serum (30ml) | The Skin Boutique,The Skin Boutique Curates: Dr. Reju-All Advanced Retino-Mela Serum (30ml) Experience the best of K-Beauty with Dr. Reju-All Advanced Retino-Mela Serum (30ml) by Dr. Reju-All — a premium formula crafted to transform your skincare routine. Authentically sourced and independently curated by The Skin Boutique — your truste,836.55
dr-reju-all-advanced-lc-ceramide-barrier-cream-50ml,Dr. Reju-All Advanced LC-Ceramide Barrier Cream (50ml),"<p><strong>The Skin Boutique Curates: Dr. Reju-All Advanced LC-Ceramide Barrier Cream (50ml)</strong></p>
<p>Dr. Reju-All Advanced LC-Ceramide Barrier Cream is uniquely formulated with advanced long-chain ceramides that authentically replicate your skin's protective structure. Unlike conventional formulas using inferior short-chain alternatives, this potent blend provides superior stability and extended support. Combined with niacinamide, panthenol, and soothing botanical extracts, it fortifies compromised barriers while locking in essential moisture. The silky, quick-absorbing texture glides effortlessly, leaving your complexion visibly plumper, smoother, and radiantly balanced.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",Dr. Reju-All,Cream,"kbeauty, Dr. Reju-All, Cream",TRUE,KY-10122,1363.88,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Dr.Reju-AllAdvancedLC-CeramideBarrierCream.png?v=1769547463,Dr. Reju-All - Dr. Reju-All Advanced LC-Ceramide Barrier Cream (50ml),Dr. Reju-All Advanced LC-Ceramide Barrier Cream (50ml) | The Skin Boutique,"The Skin Boutique Curates: Dr. Reju-All Advanced LC-Ceramide Barrier Cream (50ml) Dr. Reju-All Advanced LC-Ceramide Barrier Cream is uniquely formulated with advanced long-chain ceramides that authentically replicate your skin's protective structure. Unlike conventional formulas using inferior short-chain alternatives,",707.85
kracie-ichikami-shampoo-conditioner-set-limited-spring-edition-480ml-480g,KRACIE Ichikami Shampoo & Conditioner Set - Limited Spring Edition (480ml + 480g),"<p><strong>The Skin Boutique Curates: KRACIE Ichikami Shampoo & Conditioner Set - Limited Spring Edition (480ml + 480g)</strong></p>
<p>Experience the best of K-Beauty with KRACIE Ichikami Shampoo & Conditioner Set - Limited Spring Edition (480ml + 480g) by KRACIE Ichikami — a premium formula crafted to transform your skincare routine.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",KRACIE Ichikami,Hair Set,"kbeauty, KRACIE Ichikami, Hair Set",TRUE,KY-10123,702.61,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/Kracie_Ichikami_Spring_Limited_Edition_Set.png?v=1772551498,KRACIE Ichikami - KRACIE Ichikami Shampoo & Conditioner Set - Limited Spring Edition (480ml + 480g),KRACIE Ichikami Shampoo & Conditioner Set - Limited Spring Edition (480ml + 480g) | The Skin Boutique,The Skin Boutique Curates: KRACIE Ichikami Shampoo & Conditioner Set - Limited Spring Edition (480ml + 480g) Experience the best of K-Beauty with KRACIE Ichikami Shampoo & Conditioner Set - Limited Spring Edition (480ml + 480g) by KRACIE Ichikami — a premium formula crafted to transform your skincare routine. Authentic,364.65
joocyee-glazed-rouge-2-0-ultra-shine-lipstick-3-5g,JOOCYEE Glazed Rouge 2.0 Ultra Shine Lipstick (3.5g),"<p><strong>The Skin Boutique Curates: JOOCYEE Glazed Rouge 2.0 Ultra Shine Lipstick (3.5g)</strong></p>
<p>Experience the best of K-Beauty with JOOCYEE Glazed Rouge 2.0 Ultra Shine Lipstick (3.5g) by JOOCYEE — a premium formula crafted to transform your skincare routine.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JOOCYEE,Lipstick,"kbeauty, JOOCYEE, Lipstick",TRUE,KY-10124-0,661.28,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/JOOCYEEGlazedRougeLipstick2.0.png?v=1772336771,JOOCYEE - JOOCYEE Glazed Rouge 2.0 Ultra Shine Lipstick (3.5g),JOOCYEE Glazed Rouge 2.0 Ultra Shine Lipstick (3.5g) | The Skin Boutique,The Skin Boutique Curates: JOOCYEE Glazed Rouge 2.0 Ultra Shine Lipstick (3.5g) Experience the best of K-Beauty with JOOCYEE Glazed Rouge 2.0 Ultra Shine Lipstick (3.5g) by JOOCYEE — a premium formula crafted to transform your skincare routine. Authentically sourced and independently curated by The Skin Boutique — your,343.20
joocyee-glazed-rouge-2-0-ultra-shine-lipstick-3-5g,,,,,,,KY-10124-1,661.28,,TRUE,TRUE,100,deny,,,,,
joocyee-glazed-rouge-lipstick-3-5g,JOOCYEE Glazed Rouge Lipstick (3.5g),"<p><strong>The Skin Boutique Curates: JOOCYEE Glazed Rouge Lipstick (3.5g)</strong></p>
<p>Experience the best of K-Beauty with JOOCYEE Glazed Rouge Lipstick (3.5g) by JOOCYEE — a premium formula crafted to transform your skincare routine.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JOOCYEE,Lipstick,"kbeauty, JOOCYEE, Lipstick",TRUE,KY-10125-0,661.28,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/JOOCYEE_Glazed_Rouge_Lipstick.png?v=1772254673,JOOCYEE - JOOCYEE Glazed Rouge Lipstick (3.5g),JOOCYEE Glazed Rouge Lipstick (3.5g) | The Skin Boutique,The Skin Boutique Curates: JOOCYEE Glazed Rouge Lipstick (3.5g) Experience the best of K-Beauty with JOOCYEE Glazed Rouge Lipstick (3.5g) by JOOCYEE — a premium formula crafted to transform your skincare routine. Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium,343.20
joocyee-glazed-rouge-lipstick-3-5g,,,,,,,KY-10125-1,661.28,,TRUE,TRUE,100,deny,,,,,
joocyee-glazed-rouge-lipstick-3-5g,,,,,,,KY-10125-2,661.28,,TRUE,TRUE,100,deny,,,,,
joocyee-glazed-rouge-lipstick-3-5g,,,,,,,KY-10125-3,661.28,,TRUE,TRUE,100,deny,,,,,
joocyee-12-shades-eyeshadow-palette-14g,JOOCYEE 12 Shades Eyeshadow Palette (14g),"<p><strong>The Skin Boutique Curates: JOOCYEE 12 Shades Eyeshadow Palette (14g)</strong></p>
<p>Experience the best of K-Beauty with JOOCYEE 12 Shades Eyeshadow Palette (14g) by JOOCYEE — a premium formula crafted to transform your skincare routine.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JOOCYEE,Eye Shadow,"kbeauty, JOOCYEE, Eye Shadow",TRUE,KY-10126-0,1198.56,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/JOOCYEE12ShadesEyeshadowPalette.png?v=1771962965,JOOCYEE - JOOCYEE 12 Shades Eyeshadow Palette (14g),JOOCYEE 12 Shades Eyeshadow Palette (14g) | The Skin Boutique,The Skin Boutique Curates: JOOCYEE 12 Shades Eyeshadow Palette (14g) Experience the best of K-Beauty with JOOCYEE 12 Shades Eyeshadow Palette (14g) by JOOCYEE — a premium formula crafted to transform your skincare routine. Authentically sourced and independently curated by The Skin Boutique — your trusted destination f,622.05
joocyee-12-shades-eyeshadow-palette-14g,,,,,,,KY-10126-1,1198.56,,TRUE,TRUE,100,deny,,,,,
joocyee-12-shades-eyeshadow-palette-14g,,,,,,,KY-10126-2,1198.56,,TRUE,TRUE,100,deny,,,,,
judydoll-liquid-contour-under-eye-brightening-duo-4-8g,JUDYDOLL Liquid Contour & Under Eye Brightening Duo (4.8g),"<p><strong>The Skin Boutique Curates: JUDYDOLL Liquid Contour & Under Eye Brightening Duo (4.8g)</strong></p>
<p>JUDYDOLL Liquid Contour &amp; Under Eye Brightening Duo is designed to provide a flawless, powder-free finish with moderate film-forming speed, ensuring a flawless, well-blended look without harsh lines. It stays in place throughout the day, providing a professional finish that’s easy to achieve. Highlight and contour in one product for easy and natural dimension!</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JUDYDOLL,Blush & Highlighter,"kbeauty, JUDYDOLL, Blush & Highlighter",TRUE,KY-10127-0,537.29,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/tao-khoi-dang-kem-judydoll-liquid-highlighter-contour-duo-0.png?v=1772551022,JUDYDOLL - JUDYDOLL Liquid Contour & Under Eye Brightening Duo (4.8g),JUDYDOLL Liquid Contour & Under Eye Brightening Duo (4.8g) | The Skin Boutique,"The Skin Boutique Curates: JUDYDOLL Liquid Contour & Under Eye Brightening Duo (4.8g) JUDYDOLL Liquid Contour &amp; Under Eye Brightening Duo is designed to provide a flawless, powder-free finish with moderate film-forming speed, ensuring a flawless, well-blended look without harsh lines. It stays in place throughout t",278.85
judydoll-liquid-contour-under-eye-brightening-duo-4-8g,,,,,,,KY-10127-1,537.29,,TRUE,TRUE,100,deny,,,,,
judydoll-dual-flash-watery-lip-gloss-2-4g,JUDYDOLL Dual Flash Watery Lip Gloss (2.4g),"<p><strong>The Skin Boutique Curates: JUDYDOLL Dual Flash Watery Lip Gloss (2.4g)</strong></p>
<p>JUDYDOLL Dual Flash Watery Lip Gloss feature is a watery, non-sticky texture that glides smoothly on lips without feeling heavy. The formula contains panthenol and vitamin E to moisturize lips, reducing dryness even with long wear. It has a subtle fruity or floral fragrance (not overpowering) and offers a natural, plumping effect. The slim, precise applicator helps coat lips evenly, making it easy for beginners to use.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JUDYDOLL,Lip Gloss,"kbeauty, JUDYDOLL, Lip Gloss",TRUE,KY-10128-0,454.63,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/JudydollDualFinishWateryLipGloss2_18.png?v=1772230320,JUDYDOLL - JUDYDOLL Dual Flash Watery Lip Gloss (2.4g),JUDYDOLL Dual Flash Watery Lip Gloss (2.4g) | The Skin Boutique,"The Skin Boutique Curates: JUDYDOLL Dual Flash Watery Lip Gloss (2.4g) JUDYDOLL Dual Flash Watery Lip Gloss feature is a watery, non-sticky texture that glides smoothly on lips without feeling heavy. The formula contains panthenol and vitamin E to moisturize lips, reducing dryness even with long wear. It has a subtle f",235.95
judydoll-dual-flash-watery-lip-gloss-2-4g,,,,,,,KY-10128-1,454.63,,TRUE,TRUE,100,deny,,,,,
judydoll-dual-flash-watery-lip-gloss-2-4g,,,,,,,KY-10128-2,454.63,,TRUE,TRUE,100,deny,,,,,
judydoll-dual-flash-watery-lip-gloss-2-4g,,,,,,,KY-10128-3,454.63,,TRUE,TRUE,100,deny,,,,,
judydoll-dual-flash-watery-lip-gloss-2-4g,,,,,,,KY-10128-4,454.63,,TRUE,TRUE,100,deny,,,,,
judydoll-dual-flash-watery-lip-gloss-2-4g,,,,,,,KY-10128-5,454.63,,TRUE,TRUE,100,deny,,,,,
judydoll-highlighting-concealer-cushion-8g,JUDYDOLL Highlighting Concealer Cushion (8g),"<p><strong>The Skin Boutique Curates: JUDYDOLL Highlighting Concealer Cushion (8g)</strong></p>
<p>JUDYDOLL Little Pearl Highlighting Concealer Cushion is designed to deliver a luminous, lifting effect that mimics the natural glow of pearls. Infused with Tahitian pearl extract and light-reflecting particles, this innovative cushion concealer brightens, conceals, and contours for a plump, radiant complexion. Its user-friendly cushion applicator makes it perfect for quick touch-ups and seamless application, even for beginners.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JUDYDOLL,Concealer,"kbeauty, JUDYDOLL, Concealer",TRUE,KY-10129-0,578.62,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/42e78b1dc0e8d98b74897a7dd81df23e_6f1d5cde-d44c-4a2a-99de-1118518e66c6.png?v=1772125815,JUDYDOLL - JUDYDOLL Highlighting Concealer Cushion (8g),JUDYDOLL Highlighting Concealer Cushion (8g) | The Skin Boutique,"The Skin Boutique Curates: JUDYDOLL Highlighting Concealer Cushion (8g) JUDYDOLL Little Pearl Highlighting Concealer Cushion is designed to deliver a luminous, lifting effect that mimics the natural glow of pearls. Infused with Tahitian pearl extract and light-reflecting particles, this innovative cushion concealer bri",300.30
judydoll-highlighting-concealer-cushion-8g,,,,,,,KY-10129-1,578.62,,TRUE,TRUE,100,deny,,,,,
judydoll-blush-highlight-palette-9g,JUDYDOLL Blush & Highlight Palette (9g),"<p><strong>The Skin Boutique Curates: JUDYDOLL Blush & Highlight Palette (9g)</strong></p>
<p>df</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JUDYDOLL,Blush & Highlighter,"kbeauty, JUDYDOLL, Blush & Highlighter",TRUE,KY-10130,578.62,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/6976436772535-3.png?v=1772051960,JUDYDOLL - JUDYDOLL Blush & Highlight Palette (9g),JUDYDOLL Blush & Highlight Palette (9g) | The Skin Boutique,The Skin Boutique Curates: JUDYDOLL Blush & Highlight Palette (9g) df Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.,300.30
judydoll-duo-eyebrow-pencil,JUDYDOLL Duo Eyebrow Pencil,"<p><strong>The Skin Boutique Curates: JUDYDOLL Duo Eyebrow Pencil</strong></p>
<p>JUDYDOLL 3D Dual Eyebrow Pencil is an eyebrow pencil with a gel pencil and a mascara-like tip, helping to create perfectly brow shape. This innovative tool features a non-skin-staining tinted gel that colors and sets your brows in a single stroke, ensuring your brows are enhanced but your skin stays clear. The ultra-fine blade pencil smoothly outlines and fills brows with precision, giving you distinct, natural-looking 'wild brows'.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JUDYDOLL,Eyebrow,"kbeauty, JUDYDOLL, Eyebrow",TRUE,KY-10131-0,289.31,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/screenshot-2024-10-21-154427-1.png?v=1771969027,JUDYDOLL - JUDYDOLL Duo Eyebrow Pencil,JUDYDOLL Duo Eyebrow Pencil | The Skin Boutique,"The Skin Boutique Curates: JUDYDOLL Duo Eyebrow Pencil JUDYDOLL 3D Dual Eyebrow Pencil is an eyebrow pencil with a gel pencil and a mascara-like tip, helping to create perfectly brow shape. This innovative tool features a non-skin-staining tinted gel that colors and sets your brows in a single stroke, ensuring your bro",150.15
judydoll-duo-eyebrow-pencil,,,,,,,KY-10131-1,289.31,,TRUE,TRUE,100,deny,,,,,
judydoll-liquid-eyeshadow-3g,JUDYDOLL Liquid Eyeshadow (3g),"<p><strong>The Skin Boutique Curates: JUDYDOLL Liquid Eyeshadow (3g)</strong></p>
<p>JUDYDOLL Liquid Eyeshadows are designed to keep your eyes looking fresh and radiant even in motion. It has high-impact pigments with all-day durability that stays put through workouts, heat, and long days. Lightweight on the lids with little to no creasing, great for those with a active lifestyle.</p>
<p><em>Authentically sourced and independently curated by The Skin Boutique — your trusted destination for premium K-Beauty in South Africa.</em></p>",JUDYDOLL,Eye Shadow,"kbeauty, JUDYDOLL, Eye Shadow",TRUE,KY-10132,413.30,,TRUE,TRUE,100,deny,https://cdn.shopify.com/s/files/1/0515/4589/9157/files/17285547015501.png?v=1771616428,JUDYDOLL - JUDYDOLL Liquid Eyeshadow (3g),JUDYDOLL Liquid Eyeshadow (3g) | The Skin Boutique,"The Skin Boutique Curates: JUDYDOLL Liquid Eyeshadow (3g) JUDYDOLL Liquid Eyeshadows are designed to keep your eyes looking fresh and radiant even in motion. It has high-impact pigments with all-day durability that stays put through workouts, heat, and long days. Lightweight on the lids with little to no creasing, grea",214.50
